Date,Open,High,Low,Close,Volume,Change
2016-01-22,4480,5150,4480,5150,3,
2016-01-25,5920,5920,5920,5920,1,0.149514563106796
2016-01-26,6800,6800,6800,6800,1,0.14864864864864868
2016-01-27,7820,7820,7820,7820,1,0.1499999999999999
2016-01-28,8990,8990,8990,8990,1,0.1496163682864451
2016-01-29,10300,10300,10300,10300,1,0.14571746384872086
2016-02-01,11800,11800,11800,11800,1,0.14563106796116498
2016-02-02,13550,13550,13550,13550,1,0.14830508474576276
2016-02-03,15550,15550,15550,15550,1,0.14760147601476015
2016-02-04,17850,17850,17850,17850,2001,0.14790996784565924
2016-02-05,20500,20500,20500,20500,1,0.14845938375350132
2016-02-11,23550,23550,23550,23550,1,0.14878048780487796
2016-02-12,27050,27050,20050,27050,100141,0.14861995753715496
2016-02-15,30850,30850,27150,30250,22503,0.1182994454713493
2016-02-16,33000,34700,31950,34700,10997,0.14710743801652892
2016-02-17,38500,38500,34700,36950,14106,0.06484149855907773
2016-02-18,38400,38400,35000,36300,11284,-0.017591339648173165
2016-02-19,36150,36150,32200,33800,11698,-0.06887052341597799
2016-02-22,32550,34500,31050,33450,11073,-0.010355029585798814
2016-02-23,33850,33850,33000,33450,2711,0.0
2016-02-24,33200,34000,33050,33950,2505,0.014947683109117982
2016-02-25,34000,34400,33200,34100,5821,0.004418262150220897
2016-02-26,34850,34850,33300,34250,2245,0.004398826979472137
2016-02-29,35550,35550,33000,34000,3733,-0.007299270072992692
2016-03-02,34000,34050,28900,30900,31092,-0.0911764705882353
2016-03-03,30900,31900,29750,31350,1209,0.014563106796116498
2016-03-04,31800,31800,27000,31150,5585,-0.006379585326953707
2016-03-07,31200,31200,28000,30600,4440,-0.017656500802568198
2016-03-08,31100,31100,29000,30000,2907,-0.019607843137254943
2016-03-09,30000,30000,26550,29050,8755,-0.03166666666666662
2016-03-10,29950,29950,25000,28000,7410,-0.03614457831325302
2016-03-11,28300,28300,24550,25900,38165,-0.07499999999999996
2016-03-14,27950,27950,24000,25950,2218,0.0019305019305020377
2016-03-15,27700,27700,24100,26400,3613,0.01734104046242768
2016-03-16,26400,26400,25350,26350,4294,-0.0018939393939394478
2016-03-17,26000,27800,25150,26350,6905,0.0
2016-03-18,27350,27350,26350,27050,1571,0.026565464895635715
2016-03-21,27950,27950,25000,27650,6054,0.022181146025878062
2016-03-22,27450,27450,25050,26950,3675,-0.025316455696202556
2016-03-23,26950,26950,24000,25750,6229,-0.04452690166975881
2016-03-24,25600,26800,25100,26800,8001,0.040776699029126284
2016-03-25,27750,29800,26500,29300,19183,0.09328358208955234
2016-03-28,29900,29900,27700,29350,13188,0.0017064846416381396
2016-03-29,28900,30200,28050,29350,17343,0.0
2016-03-30,29350,29500,28000,28300,25718,-0.035775127768313486
2016-03-31,27100,28800,26700,27900,7374,-0.014134275618374548
2016-04-01,27500,27500,26100,26100,1083,-0.06451612903225812
2016-04-04,27350,27350,25400,26900,7307,0.03065134099616862
2016-04-05,26000,27000,25500,26000,5734,-0.03345724907063197
2016-04-06,26550,26550,25000,26300,10130,0.011538461538461497
2016-04-07,25700,26700,25700,26350,6418,0.0019011406844107182
2016-04-08,27500,27500,25600,27050,2786,0.026565464895635715
2016-04-11,27150,27450,25600,27050,3191,0.0
2016-04-12,27000,27050,26200,26900,479,-0.00554528650646946
2016-04-14,27200,27200,26400,27150,460,0.009293680297397744
2016-04-15,26500,28700,26250,28000,11299,0.03130755064456725
2016-04-18,27250,27900,26900,27850,7395,-0.005357142857142838
2016-04-19,23700,32000,23700,27900,2383,0.0017953321364452268
2016-04-20,28000,28000,27000,27900,795,0.0
2016-04-21,28000,28000,26500,27900,1797,0.0
2016-04-22,26500,27800,26500,27700,1542,-0.007168458781361964
2016-04-25,27500,27500,25900,27350,10674,-0.012635379061371799
2016-04-26,26500,27050,25200,26500,6184,-0.031078610603290646
2016-04-27,26500,26550,25300,26300,2536,-0.007547169811320753
2016-04-28,26300,26300,25000,26000,14079,-0.011406844106463865
2016-04-29,26000,26150,25000,25600,16246,-0.01538461538461533
2016-05-02,25500,25750,24700,25750,3939,0.005859375
2016-05-03,25600,25650,24050,25650,1497,-0.003883495145631022
2016-05-04,25000,25350,24400,24400,380,-0.04873294346978563
2016-05-09,25400,25400,23000,24300,1178,-0.004098360655737654
2016-05-10,23950,23950,22050,22750,3628,-0.06378600823045266
2016-05-11,22000,22700,19550,20350,8277,-0.10549450549450545
2016-05-12,20850,20850,18000,20000,6117,-0.017199017199017175
2016-05-13,19900,19950,18300,19900,5404,-0.0050000000000000044
2016-05-16,19950,20400,19000,19900,2697,0.0
2016-05-17,20400,20400,18800,20300,3203,0.0201005025125629
2016-05-18,20300,20300,19200,20000,1831,-0.014778325123152691
2016-05-19,20450,20450,20000,20000,323,0.0
2016-05-20,20200,20350,20100,20350,751,0.01750000000000007
2016-05-23,20500,20500,19350,19950,3747,-0.019656019656019708
2016-05-24,19950,19950,18700,19500,4343,-0.022556390977443663
2016-05-25,20000,20000,19150,19500,6119,0.0
2016-05-26,20450,20450,19300,19750,5829,0.012820512820512775
2016-05-27,19950,20000,19100,19600,4996,-0.0075949367088608
2016-05-30,19600,22500,19600,21300,10336,0.08673469387755106
2016-05-31,21300,22200,20000,20200,4918,-0.05164319248826288
2016-06-01,21400,21400,19750,20300,5534,0.004950495049504955
2016-06-02,20300,20850,19900,20450,5249,0.00738916256157629
2016-06-03,21150,21150,20000,20500,6250,0.0024449877750611915
2016-06-07,20900,20900,20000,20700,6804,0.009756097560975618
2016-06-08,21000,21000,20400,20850,1002,0.007246376811594235
2016-06-09,21000,23600,20950,23100,7982,0.1079136690647482
2016-06-10,24000,26250,24000,26250,8046,0.13636363636363646
2016-06-13,26600,26600,25500,26200,3860,-0.0019047619047618536
2016-06-14,26900,26900,25600,25600,3620,-0.022900763358778664
2016-06-15,26850,26850,26000,26500,1779,0.03515625
