Date,Open,High,Low,Close,Volume,Change
2021-02-26,32900,39350,29650,32150,12999469,
2021-03-02,32850,34000,29350,29400,1699553,-0.0855365474339036
2021-03-03,30200,31900,29200,29500,1616065,0.00340136054421758
2021-03-04,30000,31350,29300,30400,1723259,0.03050847457627115
2021-03-05,29900,30950,29150,29300,802634,-0.03618421052631582
2021-03-08,29550,29550,26550,26550,749853,-0.09385665529010234
2021-03-09,26050,26150,23700,24300,674151,-0.0847457627118644
2021-03-10,25000,25450,23650,23850,366607,-0.01851851851851849
2021-03-11,24000,25100,23800,24050,314373,0.008385744234800763
2021-03-12,24100,25450,24100,24800,294641,0.031185031185031242
2021-03-15,25700,27250,25200,26850,568041,0.08266129032258074
2021-03-16,27100,28200,26000,27200,652095,0.013035381750465591
2021-03-17,27200,27650,26200,26600,219012,-0.022058823529411797
2021-03-18,27050,27500,26500,27200,269519,0.022556390977443552
2021-03-19,26650,27150,26000,26450,151785,-0.02757352941176472
2021-03-22,26500,26750,25400,25450,155530,-0.03780718336483935
2021-03-23,25450,26050,24450,25700,162045,0.00982318271119853
2021-03-24,25750,26850,25300,26550,246120,0.0330739299610896
2021-03-25,26400,28300,25900,27650,401557,0.04143126177024481
2021-03-26,27600,27900,26350,26850,253637,-0.02893309222423146
2021-03-29,26650,26750,25200,25200,213045,-0.06145251396648044
2021-03-30,25200,25450,24900,25200,96420,0.0
2021-03-31,25200,25450,24000,24000,142577,-0.04761904761904767
2021-04-01,24050,24750,23950,24000,117650,0.0
2021-04-02,24200,24350,22500,23100,305044,-0.03749999999999998
2021-04-05,23300,23400,22300,22500,159022,-0.025974025974025983
2021-04-06,22600,22650,21600,21800,218889,-0.03111111111111109
2021-04-07,22500,22900,22150,22500,216443,0.032110091743119185
2021-04-08,22550,22600,21800,22100,120904,-0.01777777777777778
2021-04-09,22100,23900,21950,23700,328779,0.07239819004524883
2021-04-12,23500,23500,22700,23100,120186,-0.025316455696202556
2021-04-13,23000,24650,22950,24100,310604,0.04329004329004338
2021-04-14,23900,25000,23900,25000,140703,0.03734439834024905
2021-04-15,25000,25000,24350,24400,82304,-0.02400000000000002
2021-04-16,24400,25350,23400,23750,185664,-0.026639344262295084
2021-04-19,23700,23750,22900,23200,104384,-0.023157894736842155
2021-04-20,23150,23900,23100,23450,90055,0.010775862068965525
2021-04-21,23300,23400,22700,23050,83457,-0.017057569296375252
2021-04-22,23500,23900,22850,23000,121312,-0.002169197396963085
2021-04-23,22850,23300,22650,22900,70460,-0.004347826086956497
2021-04-26,23350,24000,23250,23700,161743,0.03493449781659397
2021-04-27,23700,23700,22950,23100,82027,-0.025316455696202556
2021-04-28,22950,23100,22550,22800,87393,-0.012987012987012991
2021-04-29,22900,22900,22450,22550,52692,-0.010964912280701733
2021-04-30,22500,22750,22100,22150,51204,-0.0177383592017738
2021-05-03,22000,22850,22000,22150,52955,0.0
2021-05-04,22150,22350,21650,22000,59108,-0.006772009029345383
2021-05-06,22000,22350,21800,21800,45026,-0.009090909090909038
2021-05-07,21850,22250,21800,22000,44972,0.00917431192660545
2021-05-10,21900,22750,21900,22400,83593,0.018181818181818077
2021-05-11,22250,22650,21850,22050,73774,-0.015625
2021-05-12,21800,22050,20750,20900,136372,-0.05215419501133789
2021-05-13,20400,21050,20150,20150,76565,-0.03588516746411485
2021-05-14,20500,20650,20000,20050,49591,-0.00496277915632759
2021-05-17,20200,20400,19600,20150,73730,0.004987531172069737
2021-05-18,19950,20600,19850,20300,53962,0.007444168734491274
2021-05-20,20550,20550,20200,20350,35333,0.0024630541871921707
2021-05-21,20750,21350,20350,20600,89084,0.01228501228501222
2021-05-24,20600,20750,20000,20000,73272,-0.029126213592232997
