Date,Open,High,Low,Close,Volume,Change
2015-07-09,3185,3185,3185,3185,100,
2015-07-10,3660,3660,3660,3660,100,0.14913657770800626
2015-07-13,4205,4205,4205,4205,50,0.1489071038251366
2015-07-14,4835,4835,4835,4835,50,0.1498216409036861
2015-07-15,5560,5560,5560,5560,50,0.14994829369183038
2015-07-16,6390,6390,6390,6390,30,0.1492805755395683
2015-07-17,7340,7340,7340,7340,20,0.14866979655712043
2015-07-20,8440,8440,8440,8440,0,0.14986376021798375
2015-07-21,9700,9700,9700,9700,0,0.14928909952606628
2015-07-22,11150,11150,11150,11150,0,0.14948453608247414
2015-07-23,12800,12800,12800,12800,0,0.14798206278026904
2015-07-24,14700,14700,14700,14700,0,0.1484375
2015-07-27,14700,14700,14700,14700,0,0.0
2015-07-28,16900,16900,14700,16900,8692,0.14965986394557818
2015-07-29,19400,19400,19400,19400,100,0.14792899408284033
2015-07-30,22300,22300,22300,22300,0,0.14948453608247414
2015-07-31,25600,25600,25000,25000,164,0.12107623318385641
2015-08-03,28750,28750,26500,26500,30,0.06000000000000005
2015-08-04,26500,26500,26500,26500,0,0.0
2015-08-05,30450,30450,30450,30450,0,0.14905660377358498
2015-08-06,30450,30450,30000,30150,113,-0.009852216748768461
2015-08-07,29950,29950,29950,29950,0,-0.0066334991708125735
2015-08-10,29100,29950,29100,29950,25,0.0
2015-08-11,29000,29000,29000,29000,0,-0.03171953255425708
2015-08-12,29000,29000,28400,28400,55,-0.020689655172413834
2015-08-13,28550,28550,28100,28100,51,-0.010563380281690127
2015-08-17,28100,28100,28100,28100,1,0.0
2015-08-18,28100,28100,28100,28100,0,0.0
2015-08-19,28100,28100,28100,28100,0,0.0
2015-08-20,28200,28200,28200,28200,1,0.003558718861210064
2015-08-21,24000,24000,24000,24000,30,-0.14893617021276595
2015-08-24,24000,24000,24000,24000,21,0.0
2015-08-25,20450,27600,20450,27600,49,0.1499999999999999
2015-08-26,30000,30000,30000,30000,3,0.08695652173913038
2015-08-27,34000,34000,34000,34000,1,0.1333333333333333
2015-08-28,33500,33500,33500,33500,1,-0.014705882352941124
2015-08-31,38000,38000,38000,38000,1,0.13432835820895517
2015-09-01,32300,32300,32300,32300,20,-0.15000000000000002
2015-09-02,32300,32300,32300,32300,100,0.0
2015-09-03,32300,32300,32300,32300,0,0.0
2015-09-04,32300,32300,32300,32300,100,0.0
2015-09-07,32650,32650,32650,32650,100,0.010835913312693402
2015-09-08,32650,32650,32650,32650,20,0.0
2015-09-09,34000,34000,34000,34000,1,0.04134762633996947
2015-09-10,32650,32650,32650,32650,100,-0.039705882352941146
2015-09-11,31450,32800,31450,32800,101,0.004594180704440953
2015-09-14,28700,32800,28700,32800,51,0.0
2015-09-15,28700,32800,28700,32800,101,0.0
2015-09-16,28700,28700,28700,28700,100,-0.125
2015-09-17,28700,29300,28700,29300,4000,0.020905923344947785
2015-09-18,28500,28500,28500,28500,2004,-0.027303754266211566
2015-09-21,25850,25850,25850,25850,15,-0.09298245614035083
2015-09-22,24450,24450,24450,24450,0,-0.0541586073500967
2015-09-23,22250,22250,22250,22250,10,-0.08997955010224945
2015-09-24,25550,25550,22000,22000,52,-0.011235955056179803
2015-09-25,23800,23800,23500,23800,35,0.08181818181818179
2015-09-30,25150,25150,25150,25150,100,0.05672268907563027
2015-10-01,25950,25950,25950,25950,80,0.031809145129224614
2015-10-02,27000,27000,27000,27000,5,0.040462427745664664
2015-10-05,27000,31050,27000,31050,276,0.1499999999999999
2015-10-06,28850,28850,28850,28850,50,-0.07085346215780997
2015-10-07,29500,31500,29500,31500,50,0.09185441941074513
2015-10-08,36200,36200,36200,36200,171,0.14920634920634912
